timestamp,thrust_0,thrust_1,thrust_2,thrust_3,thrust_4,thrust_5
296.234,5.096763642,-4.463519756,-3.266729335,0.44916235,3.648004433,-4.379103897
296.284,1.596356459,-1.257543817,-0.772629099,-0.000117009,3.779668046,-4.521633505
296.334,1.706232758,-0.330845951,-0.082814579,-0.243305177,3.765534282,-4.520082274
296.384,2.402679146,-0.961823697,-0.57287584,0.02208641,3.407332703,-4.171680119
296.434,3.027433897,-1.681058265,-1.259398292,0.420561987,3.543656327,-4.311549721
296.484,3.56394832,-2.379383743,-1.978970884,1.077079078,3.635562463,-4.400759094
296.534,4.01208537,-3.007053632,-2.651527176,1.798346314,3.734534469,-4.501135117
296.584,4.379472248,-3.546718867,-3.24333853,2.487423778,3.388826877,-4.155061
296.634,4.676739889,-3.997843823,-3.74550031,3.086893754,3.4023138,-4.166024085
296.684,4.915012825,-4.367881602,-4.149809306,3.246113092,3.18256053,-3.941146247
296.734,5.064228793,-4.492676733,-4.083122249,2.645619803,3.243895515,-3.999907479
296.784,4.388733675,-1.70190894,-1.692093095,0.544366581,3.326890963,-4.077645943
296.834,4.683610412,-1.643624302,-1.323559718,0.015857337,3.500875034,-4.252634095
296.884,4.907839448,-1.84704441,-0.447058201,-0.117728259,3.62692706,-4.375218038
296.934,5.098986631,-2.531927419,-0.845361238,-0.002689318,3.656873528,-4.406451184
296.984,5.25038152,-3.139970879,-1.559558804,0.242436591,3.530070963,-4.275933415
297.034,5.369822086,-3.658796778,-2.26607969,0.839478905,3.648547318,-4.396457182
297.084,5.463772974,-4.090323215,-2.907482247,1.553331802,3.498052332,-4.241560227
297.134,5.537506366,-4.443054356,-3.46230054,2.260231846,3.626092858,-4.370365994
297.184,5.595272295,-4.727865241,-3.927930653,2.902322471,3.814656198,-4.556243431
297.234,5.427650355,-4.744698747,-4.114168319,3.281953638,3.926805508,-4.670172476
297.284,1.877987102,-1.384973082,-1.096015778,0.771098506,3.836352561,-4.575343501
297.334,1.567530093,-0.507020436,-0.109228367,0.039619634,3.84789868,-4.589257611
297.384,2.273559588,-1.182251755,-0.624348858,0.473046643,3.35886301,-4.107875737
297.434,2.914079015,-1.90320525,-1.318228493,1.141505615,3.554585944,-4.297289027
297.484,3.467905997,-2.583008105,-2.036156079,1.862806424,4.004347743,-4.610521796
297.534,3.932579975,-3.184206058,-2.702958205,2.546289455,4.343788165,-4.840087082
297.584,4.314698106,-3.695948354,-3.287575179,3.152421612,3.998209333,-4.559214299
297.634,4.624561922,-4.120895243,-3.782488432,3.669261023,3.748566591,-4.363703492
297.684,4.873326186,-4.467857585,-4.191953819,4.098938354,3.606987788,-4.258478279
297.734,5.071577839,-4.747784731,-4.525418626,4.428337857,3.670582577,-4.351440521
297.784,5.22871417,-4.971683202,-4.793960156,4.214064042,3.729634539,-4.430645354
297.834,5.13326512,-4.934389869,-4.796225239,3.545227295,3.757121405,-4.477640126
297.884,1.522767811,-1.43334058,-1.375530053,0.871646943,3.643914999,-4.376215351
297.934,0.268302872,-0.170426667,-0.149952939,0.037767337,3.708085733,-4.451297019
297.984,0.643687364,-0.013651751,0.001855315,-0.114294955,3.654525913,-4.401332002
298.034,1.340035271,-0.389078639,-0.249221081,0.029586973,3.328721969,-4.086322231
298.084,2.057230829,-1.037448457,-0.849271627,0.444524245,3.180972651,-3.936891241
298.134,2.721852928,-1.758316449,-1.563693201,1.106731733,3.315095583,-4.071554064
298.184,3.303795624,-2.450689328,-2.269960064,1.828106099,3.473773185,-4.227264531
298.234,3.796033891,-3.069341318,-2.9109049,2.514644023,3.531968599,-4.284718701
298.284,4.203056772,-3.599325584,-3.46520909,3.124973472,3.399113263,-4.146995294
298.334,4.534401476,-3.979428013,-3.916382951,3.502466584,3.359052482,-4.105702796
298.384,4.800721364,-3.039265774,-3.957054204,1.304603996,3.33297254,-4.075097748
298.434,5.004337127,-2.460838552,-3.472075269,0.263994341,3.458979786,-4.202003569
298.484,5.175500638,-2.895790881,-3.324031928,0.024452318,3.665403569,-4.406748556
298.534,5.301486522,-3.336192402,-3.467803788,0.129588762,3.455331923,-4.198759147
298.584,5.212307698,-1.573429722,-3.341446442,-0.002489694,3.139972343,-3.883538634
298.634,5.339822241,-1.884848579,-3.540393024,0.009839335,3.221613578,-3.963708155
298.684,5.440198046,-2.566339891,-3.992612688,0.292851722,3.219086173,-3.955636447
298.734,5.5190182,-3.169786135,-4.363622863,0.898896272,3.228379651,-3.963855453
298.784,5.580796064,-3.683845488,-4.661876264,1.29127401,3.315598721,-4.047886948
298.834,5.554322701,-3.951922294,-4.679385409,1.712966009,3.306251162,-4.039714866
298.884,4.114257407,-1.517339668,-1.753321545,0.24732888,3.046125875,-3.780007827
298.934,3.938160327,-1.601508507,-0.856146637,0.006996243,3.143160924,-3.877781808
298.984,1.295763069,-0.239236166,-0.048449107,-0.207420365,3.446970649,-4.18304114
299.034,1.724588164,-0.444738632,-0.138120841,-0.337239059,3.526601015,-4.263435594
299.084,2.419627191,-1.106995167,-0.676019979,0.006480028,3.505355418,-4.238758471
299.134,3.042242078,-1.828369774,-1.376162284,0.35457075,3.531995122,-4.266708981
299.184,3.576456868,-2.514884862,-2.092005871,0.993031277,3.550461881,-4.281503426
299.234,4.022418966,-3.125182563,-2.752962694,1.713084305,3.595422036,-4.327166926
299.284,4.387879084,-3.646360392,-3.330466395,2.409009006,3.596798622,-4.325619436
299.334,4.683504897,-4.067380751,-3.804181726,2.981043489,3.495359829,-4.226246426
299.384,4.912745475,-4.121730335,-3.844713149,2.328501529,3.292114735,-4.022137422
299.434,4.742967496,-3.722312849,-2.920188336,0.920527687,3.185447117,-3.91740726
299.484,1.616117451,-0.968308852,-0.647221352,0.046794563,3.009988824,-3.740926388
299.534,1.463659126,-0.340620742,-0.077154174,-0.076508682,2.783724504,-3.519641725
299.584,2.17554566,-0.974752191,-0.561136939,0.100709863,2.876229398,-3.610127834
299.634,2.827362409,-1.69435123,-1.24580981,0.608270614,2.909663913,-3.645418998
299.684,3.394073258,-2.391691918,-1.965691396,1.299978653,2.976970055,-3.710357355
299.734,3.871259184,-3.017825382,-2.639549428,2.018468825,3.057292919,-3.792787746
299.784,4.264624603,-3.55582734,-3.233018165,2.687076111,3.173260855,-3.906883958
299.834,4.575552029,-3.933458529,-3.710472574,3.143672037,3.176303613,-3.91169089
299.884,4.624585845,-2.813783898,-3.514556629,1.220245374,3.26690698,-4.000552317
299.934,4.372968037,-2.200948695,-2.943241296,0.366339536,3.230091954,-3.966700168
299.984,4.671504831,-2.849895412,-3.492664333,0.93499443,2.936362472,-3.67525914
300.034,4.827584509,-3.26767518,-3.776868895,1.532390659,3.021246561,-3.760571915
300.084,3.375279212,-1.177102547,-1.12092749,0.192927368,3.074645038,-3.810144738
300.134,3.35200357,-1.365406408,-0.353981377,0.000650348,3.017472262,-3.753038417
300.184,3.836238252,-2.081670347,-0.992262955,0.305396563,3.224743874,-3.959900916
300.234,4.235981317,-2.743725284,-1.712298324,0.927662474,3.262315947,-3.99853769
300.284,4.561021687,-3.322551676,-2.408283092,1.645755089,3.06570525,-3.800289233
300.334,4.822485078,-3.811685469,-3.03233205,2.338539928,2.733887331,-3.476965479
300.384,5.031160336,-4.215879665,-3.567777778,2.76494113,2.898689476,-3.639007673
300.434,4.980506707,-4.342707874,-3.818669439,2.806761829,2.992213744,-3.732710605
300.484,1.452717872,-1.188513653,-0.978360289,0.595967823,2.950845398,-3.686283032
300.534,0.18142067,-0.103489893,-0.058252858,0.004686771,2.923110463,-3.658339322
300.584,0.073967856,0.014195184,0.048548222,-0.194465578,3.211225167,-3.947797569
300.634,0.554394537,-0.193579731,-0.076050435,-0.00013444,3.218467476,-3.955694042
300.684,1.237974458,-0.766360974,-0.558812818,0.274299395,3.049466328,-3.784043813
300.734,1.958021722,-1.475117579,-1.243111502,0.884826288,2.920976825,-3.657134523
300.784,2.632625546,-2.186417689,-1.963051182,1.601102035,2.890005476,-3.622937313
300.834,3.227049191,-2.837011182,-2.637166447,2.304988864,2.776319228,-3.511515029
300.884,3.731862674,-3.402304424,-3.230964096,2.938920459,2.798394218,-3.530803932
300.934,4.150410816,-3.836560617,-3.723036296,3.306923349,2.793048875,-3.527152039
300.984,4.471361598,-3.294279903,-3.830869099,1.527830535,2.987193426,-3.721521431
301.034,4.31472589,-2.381536034,-3.273378525,0.470436233,3.088741698,-3.825418399
301.084,4.624584324,-2.513288165,-3.770625501,0.715832067,3.069417035,-3.802783886
301.134,4.873344095,-3.034147991,-4.176164092,1.254813552,2.96019815,-3.695107021
301.184,5.071592067,-3.413397561,-4.367977268,1.259676286,2.948626907,-3.680526208
301.234,5.011822439,-3.641856021,-4.21064616,1.371869264,2.839522279,-3.573453248
301.284,1.476856625,-0.909104874,-1.139658828,0.143958447,2.937258263,-3.669998399
301.334,0.310812874,-0.064782989,-0.14990583,-0.047448259,2.785335712,-3.521828537
301.384,0.934996389,-0.439562468,-0.480356888,-0.058359055,2.58910929,-3.325101636
301.434,1.653356507,-1.100625775,-1.150332638,0.118767304,2.497828345,-3.234823787
301.484,2.35367995,-1.821991102,-1.871581662,0.641859431,2.602789932,-3.337574605
301.534,2.984530743,-2.509056974,-2.554276477,1.337980566,2.567191386,-3.302819
301.584,3.527658812,-3.120122078,-3.159341156,2.055247837,2.748693993,-3.484265816
301.634,3.98207839,-3.642102843,-3.675074084,2.7200764,2.897701522,-3.635917844
301.684,4.355044584,-4.076572492,-4.103722808,3.302271243,3.110738735,-3.848762981
301.734,4.452500009,-4.232380316,-4.253916867,3.610319428,3.075499804,-3.814210659
301.784,1.237316663,-1.143704717,-1.152429238,0.89684859,3.191504385,-3.927968785
301.834,0.175593468,-0.117810971,-0.122767948,0.055974295,3.142372845,-3.879965048
301.884,0.738076437,-0.487137674,-0.620830902,0.140520247,2.948126041,-3.683683138
301.934,1.44443023,-1.148768317,-1.304282911,0.629226729,2.822614662,-3.559440953
301.984,2.157266208,-1.616461995,-1.768307952,0.225669369,3.231992302,-3.974325252
302.034,2.811122396,-2.319329799,-2.459871457,0.556722237,3.260191568,-4.001882641
302.084,3.380210059,-2.954372133,-3.077341959,1.240682042,2.977271516,-3.717479799
302.134,3.859725298,-3.502105004,-3.606071792,1.960673095,2.770925717,-3.51132423
302.184,4.255194859,-3.960923813,-4.046865441,2.635019605,2.711002366,-3.445428517
302.234,4.373766946,-4.140452369,-4.208796299,3.05915049,2.55617608,-3.290225172
302.284,1.201178928,-1.106589741,-1.134163441,0.687887444,2.698347753,-3.429584239
302.334,0.135952288,-0.111837222,-0.118724986,0.025951285,2.731541512,-3.461788363
302.384,0.672274059,-0.629187138,-0.64178281,0.433261733,2.92989605,-3.659373076
302.434,1.371997295,-1.323698779,-1.33789441,1.092846799,2.914968878,-3.643971482
302.484,2.088005428,-2.041448796,-2.055164676,1.814190898,2.800026778,-3.526539113
302.534,2.749388156,-2.666925979,-2.702383054,2.383200621,2.392950767,-3.134387666
302.584,3.318711228,-2.320658767,-2.859275413,0.794218785,2.300792327,-3.035775056
302.634,3.613466744,-1.83579852,-2.785990367,0.182400907,2.142793917,-2.876854182
302.684,4.052965655,-2.521667849,-3.358733319,0.546973163,2.235510397,-2.965538253
302.734,4.3521565,-2.980928776,-3.680145366,1.047506489,2.167385055,-2.89575741
302.784,3.381543277,-0.862141435,-1.22428074,0.071287112,2.26588836,-2.991762006
302.834,2.959915424,-0.203792123,-0.415263231,-0.064364056,2.176050948,-2.901883761
302.884,3.501745896,-0.274885838,-0.930699425,-0.145590698,2.306841279,-3.031860656
302.934,3.960626381,-0.81693494,-1.648904319,0.033591205,2.22361274,-2.949278971
302.984,4.337566838,-1.529379599,-2.349541935,0.456305527,2.293562699,-3.017595007
303.034,4.642994511,-2.214972321,-2.976202146,1.088904879,2.330156899,-3.054940914
303.084,4.873102785,-2.300463068,-3.393476679,1.003580132,2.359005923,-3.08280228
303.134,4.752885908,-2.023659576,-3.441843746,0.853893804,2.135976773,-2.867475378
303.184,4.975748338,-2.23717138,-3.910954613,1.137590991,2.437007038,-3.173744666
303.234,5.150265262,-2.340186418,-4.274115348,1.451428721,2.505068102,-3.241246787
303.284,5.220101659,-2.224571153,-4.07890685,0.706575614,2.343067009,-3.076591832
303.334,4.957516793,-2.05487864,-3.790984949,0.699368489,2.181535483,-2.915102333
303.384,3.816131542,-0.701355829,-1.445317106,0.028732525,2.13951686,-2.869043495
303.434,3.681886096,-0.859331744,-1.447500223,0.016849844,1.855976763,-2.594622328
303.484,1.560944711,-0.068686625,-0.365624555,-0.157960816,1.879293988,-2.612207201
303.534,1.841005579,-0.157524804,-0.732664664,-0.012914931,1.844336204,-2.574342014
303.584,0.757933484,0.021559057,-0.220551819,-0.296659704,2.102575555,-2.836397411
303.634,1.171835363,-0.000864782,-0.682672919,-0.024043248,2.061118087,-2.79218314
303.684,1.892903703,-0.308767344,-1.383546627,0.169749022,1.872938595,-2.603295045
303.734,2.573657403,-0.932230833,-2.099093007,0.728695647,1.70286044,-2.435611736
303.784,3.176118343,-1.650491535,-2.75929261,1.434195448,2.030463454,-2.771242758
303.834,3.689161147,-2.35101737,-3.3358877,2.147518815,2.148004039,-2.885595429
303.884,4.115313078,-2.974809967,-3.822806799,2.791482725,2.176855862,-2.908547809
303.934,4.449512077,-3.282731209,-4.193370909,2.988318382,2.055670878,-2.786265071
303.984,4.390175054,-2.279529664,-3.809779449,1.177100134,2.350601747,-3.08543198
304.034,3.589390872,-0.810132277,-3.067127643,0.292783566,2.407719286,-3.140340861
304.084,1.283161795,-0.032868884,-0.899450488,-0.00963887,2.699040831,-3.43412186
304.134,1.446339371,0.005138709,-1.106419715,-0.098729853,2.665028654,-3.398205619
304.184,2.159083045,-0.124169768,-1.35840303,-0.168179067,2.357951218,-3.094020619
304.234,2.812737504,-0.651568246,-2.074932594,0.031860983,2.121212132,-2.860068273
304.284,3.381589305,-1.34887855,-2.737699424,0.451287326,2.436315303,-3.178332296
304.334,3.843856107,-1.977180053,-3.306867249,1.07051956,2.514053137,-3.252079248
304.384,3.829209672,-0.863959581,-3.544781502,0.752113396,2.33719379,-3.071416887
304.434,3.215336154,-0.180887642,-3.456360502,0.563136709,1.90190832,-2.660686349
304.484,1.401905482,0.02543639,-1.442834347,0.006178094,2.175320837,-2.931871276
304.534,1.394974769,0.155289009,-1.606783115,-0.017085219,2.195308432,-2.942326555
304.584,2.110047503,-0.05101552,-2.310295842,0.185733982,2.40695955,-3.149682557
304.634,2.769069945,-0.502214286,-2.946429087,0.754126855,2.35582411,-3.092565169
304.684,3.344258013,-1.176529433,-3.495368591,1.46187534,2.063545176,-2.801184098
304.734,3.705844082,-1.778134645,-3.790277788,2.034811358,1.847285672,-2.584691776
304.784,1.753665495,-0.35294134,-1.25964397,0.337741426,2.018358292,-2.752698432
304.834,0.842797638,-0.00418372,-0.383816508,-0.000140948,1.94789846,-2.677603099
304.884,1.034006011,0.063236038,-0.384960955,-0.160267256,2.089190671,-2.81716672
304.934,1.717219503,-0.013388097,-0.991235736,-0.000491308,1.982043914,-2.70929981
304.984,2.412827242,-0.19070251,-1.25588306,-0.055115575,2.130879824,-2.857606752
305.034,3.036302603,-0.566314167,-1.809848494,0.008153941,2.052042031,-2.778301746
305.084,3.571440796,-1.251811021,-2.497953354,0.363718894,2.040641372,-2.76431002
305.134,4.002209934,-1.896406019,-3.087057764,0.937234722,1.893625124,-2.633493432
305.184,3.969601424,-0.984906527,-3.05925275,0.270878174,2.078138457,-2.81743181
305.234,3.251337551,-0.221007753,-2.741361536,0.014178668,2.022799199,-2.759143174
305.284,3.752193734,-0.635612169,-2.627418555,-0.002665331,2.11280203,-2.846052246
305.334,3.993251158,-1.070234733,-2.753632758,0.039639945,1.98734099,-2.720367412
305.384,1.293599734,-0.075090351,-0.743310286,-0.139697315,2.020874159,-2.750506139
305.434,0.374340587,0.064750375,-0.256308037,-0.504885763,1.910318493,-2.640500682
305.484,1.018611167,-0.038479376,-0.66716583,-0.170471251,2.027831835,-2.757334474
305.534,1.739182321,-0.469960791,-1.366309071,0.037908211,1.955960134,-2.685170632
305.582,2.433080324,-1.137769306,-2.082538309,0.468401723,1.881475309,-2.608711924
305.634,3.053985335,-1.859088051,-2.74450131,1.13587928,1.680751125,-2.415067731
305.684,3.586370361,-2.542903184,-3.323216734,1.857206191,1.947926773,-2.687998592
305.734,4.030605317,-3.144956875,-3.812240226,2.533061611,1.930965814,-2.668141147
305.784,4.38476171,-3.498702954,-4.215347794,2.912271647,2.195695056,-2.936541019
305.834,4.268778048,-2.545320235,-4.321063159,2.459296345,2.155435046,-2.893551587
305.884,1.158455946,-0.503727142,-1.179700429,0.474115615,2.157215945,-2.89698186
305.934,0.094335731,-0.000399119,-0.098044605,1.21483E-05,2.038895121,-2.777432487
305.984,-0.049487882,0.260661412,0.066883028,-0.276643347,2.219875788,-2.957489547
306.034,0.009618341,0.55719882,0.001863859,-0.666797684,2.186720425,-2.922243525
306.084,0.371058228,0.026225652,-0.249144055,-0.084027966,1.912118803,-2.653769405
306.134,1.014389463,-0.165359696,-0.849160885,0.094255489,1.449207257,-2.239301693
306.184,1.734884339,-0.721584081,-1.563576171,0.595777308,1.538957209,-2.313845794
306.234,2.429120386,-1.426416943,-2.26985025,1.285720113,1.54657128,-2.307088951
306.284,3.050529731,-2.140102273,-2.910808051,2.004617443,1.747124313,-2.514413962
306.334,3.583453747,-2.780886848,-3.465126796,2.650478837,1.667027183,-2.420617429
306.384,4.016975018,-2.897752205,-3.923848835,2.600173276,1.69998752,-2.442062307
306.434,4.006635142,-1.182084144,-4.007429935,1.167146828,1.548757447,-2.287206153
306.484,1.924431829,-0.101341427,-1.556828314,0.097925659,1.895163656,-2.642153892
306.534,1.718412699,0.03691467,-1.441674156,-0.038919672,1.938049674,-2.677141651
306.584,0.239889795,0.465667753,-0.166901166,-0.471156502,1.776716301,-2.509669358
306.634,-0.004715901,1.03284112,0.001231493,-1.039198396,1.623978992,-2.355960544
306.684,0.229713071,0.06693592,-0.255465422,-0.068200308,2.056295941,-2.803336952
306.734,0.820895321,-0.109743052,-0.858216781,0.107777366,2.244373054,-2.98714276
306.784,1.533597545,-0.625306427,-1.573135587,0.585811131,2.377300931,-3.113987402
306.834,2.241671622,-1.319311923,-2.278815506,1.267391294,2.114036117,-2.851440463
306.884,2.885932213,-2.018218242,-2.918712355,1.781497861,2.124156212,-2.854073857
306.934,3.443976156,-2.242874045,-3.471841988,1.841890676,1.994006617,-2.721809783
306.984,3.912724822,-2.845093988,-3.934081627,1.98434894,2.203880761,-2.931937534
307.034,4.246073306,-2.362558643,-4.244758143,1.048337163,2.217648764,-2.943089288
307.084,3.430531616,-0.480296171,-3.870065584,0.136140458,2.393009783,-3.11832071
307.134,2.509523418,-0.000375475,-3.638931561,-0.005571769,2.255769438,-2.981801309
307.184,0.491357949,0.267987496,-0.907967066,-0.349161719,1.908426108,-2.646776737
307.234,0.000385746,0.875968359,-0.046640733,-0.985967007,1.556733726,-2.31384935
307.284,-0.114535317,1.574621138,0.031792236,-1.673161734,1.585019706,-2.331788886
307.334,0.016115224,1.734672939,-0.116556463,-1.501194562,1.429803172,-2.172340516
307.384,0.398958352,0.243018401,-0.637844206,-0.177616683,1.443681222,-2.177929926
307.434,1.049971472,-0.019388472,-1.328393496,0.029925843,1.302652971,-2.034469792
307.484,1.770196924,-0.17295498,-1.907367958,-0.0013233,1.314273571,-2.039752375
307.534,2.441590649,-0.159519344,-2.408096441,-0.047097234,1.258120869,-1.98062231
307.584,3.061408894,-0.712028973,-3.032168935,0.132315157,1.571782641,-2.308401459
307.634,3.564361494,-1.326351835,-3.45437174,0.591920232,1.605686068,-2.33734512
307.684,3.340238056,-0.327607328,-1.697730175,0.008593658,1.937188513,-2.678294674
307.734,2.410279725,0.000679181,-0.610809055,-0.212124423,2.097926893,-2.837188205
307.784,0.508189435,0.305878082,-0.006562877,-0.794697492,2.001512386,-2.735352668
307.834,0.058986011,0.838251722,0.098107976,-1.390285409,1.73096033,-2.472018137
307.884,0.521159354,0.032498527,-0.083421941,-0.148626282,1.761754517,-2.496151474
307.934,1.186508303,-0.126801994,-0.542222149,0.034858944,1.682170608,-2.413305327
307.984,1.568028268,1.7695E-10,-0.408840866,-0.114971064,1.9754511,-2.713217101
308.034,1.826620472,0.099273898,-0.550909472,-0.465163528,2.00388068,-2.737315394
308.084,2.513286949,-0.08217431,-1.23391553,-0.013869076,1.911681671,-2.641434593
308.134,3.08123477,-0.48370818,-1.929927838,0.088163475,1.635829536,-2.375798732
308.184,2.590080522,-0.004521518,-2.014706734,-0.036429786,1.708193669,-2.442748041
308.234,1.134653846,0.187027792,-1.938986696,-0.326037498,1.632658184,-2.363600438
308.284,1.855985723,-0.038400453,-2.615422166,0.007756887,1.841870321,-2.575233114
308.334,2.54007707,-0.459745639,-3.212208317,0.357259689,1.797880469,-2.527771085
308.384,3.1461218,-0.770060242,-3.719429446,0.834300615,1.705302993,-2.432295968
308.434,3.470866498,-0.339612923,-3.972945179,1.076695954,1.552626429,-2.282482634
308.484,0.940453916,0.00622673,-1.364851271,0.07581679,1.838001344,-2.575880186
308.534,0.082803677,0.353098515,-0.417190467,-0.101330443,1.904819582,-2.639449286
308.584,-0.095271757,0.991111392,0.000819766,-0.609457149,2.017877986,-2.749856028
308.634,-0.525945517,1.616788675,0.242833758,-1.281617204,1.958557183,-2.68777497
308.684,-0.001026346,0.492382354,0.00196434,-1.421211647,1.777505751,-2.50763173
308.734,0.257876975,0.006038537,-0.248251985,-0.369963662,1.480088455,-2.227712744
308.784,0.861654486,-0.195708973,-0.847877608,-0.002814846,1.754453249,-2.506388574
308.834,1.576758811,-0.631129657,-1.562219792,0.164525727,1.753233224,-2.495983461
308.884,2.282211015,-1.272379415,-2.268577392,0.661906553,1.925737488,-2.665406733
308.934,2.921704771,-1.38049381,-2.908228639,1.010941047,1.846380957,-2.580055286
308.984,3.459365862,-1.613061266,-3.402041196,0.764981402,1.765276692,-2.493708156
309.034,3.414132476,-0.469736428,-3.114865989,0.085414534,1.597005432,-2.325771342
309.084,0.821294625,-1.00629E-06,-0.708523069,-0.093119917,1.527458239,-2.252579979
309.134,0.044933795,0.27781437,-0.025932154,-0.586825788,1.305957275,-2.039181081
309.184,0.257268971,0.672864551,-0.204978855,-1.004196917,1.225164354,-1.954025165
309.234,0.860788641,0.523031061,-0.783871033,-0.286983323,1.101296015,-1.830581339
309.284,1.575846529,0.000928395,-1.49399025,0.013353201,1.275776729,-2.008848199
309.334,2.196215382,-0.212618439,-2.117747107,0.330430155,1.189546025,-1.918652013
309.384,1.098511905,0.030156612,-1.04507407,-0.007239895,1.341828437,-2.072382149
309.434,0.367514942,0.432035092,-0.8345999,-0.355845168,1.273071484,-1.999244967
309.484,0.806878054,0.644048986,-0.839339001,-0.874716666,1.147445523,-1.87330634
309.534,1.446972537,0.656929682,-1.309534005,-1.114012148,1.005396477,-1.735158187
309.584,2.159685503,0.125026341,-1.935052845,-0.958270156,1.198896047,-1.935195537
309.634,2.81327302,0.009758565,-2.611863392,-0.624524592,1.135712713,-1.866596056
309.684,3.382046592,-0.108046273,-3.209136456,-0.030407676,1.329021752,-2.064225449
309.734,3.67518283,-0.130199992,-3.534339899,0.028451762,1.343162167,-2.072398481
309.784,0.922089158,0.063377823,-0.86744444,-0.16112249,1.527612808,-2.259729029
309.834,0.069175174,0.469885024,-0.057846948,-0.655348664,1.457155317,-2.185361577
309.884,0.54405346,0.009710201,-0.518513022,-0.127063978,1.578211097,-2.305831979
309.934,1.208815169,-0.169475905,-1.175762488,0.028285191,1.465935991,-2.19178459
309.984,1.475924037,0.004654575,-1.379946349,-0.079700601,1.347248711,-2.072732606
310.034,1.607143881,0.251448699,-1.712857579,-0.367049248,1.143403699,-1.877841534
310.084,1.905535392,0.590075845,-2.214423736,-0.562325315,1.121075389,-1.85156796
310.134,1.931524991,1.06968061,-2.637621743,-0.673857112,0.897576888,-1.647775667
310.184,0.302066691,1.790895936,-0.548729402,-1.37375809,1.008877584,-1.755558117
310.234,-0.008525036,2.480597325,-0.051354965,-2.08672963,1.020888739,-1.758493716
310.284,-0.090905504,3.07631358,-0.117733729,-2.609883127,1.151274067,-1.888154546
310.334,0.01612588,3.042819486,-0.639985427,-1.739148839,1.057267925,-1.789774975
310.384,0.39899964,1.05093629,-1.335872676,-0.525014985,1.26300144,-2.00090057
310.434,1.050023637,0.281582964,-2.053212927,-0.048303022,1.333271643,-2.064938521
310.484,1.771050891,-0.014280287,-2.718253072,0.130755727,1.26590172,-1.991766076
310.534,2.363951574,-0.333970971,-3.232833948,0.589853654,1.13637261,-1.864124497
310.584,1.028672067,0.006838521,-2.246169466,0.009734533,1.554062484,-2.308652245
310.634,0.133108284,0.356611118,-0.813936631,-0.207869115,1.714510193,-2.463416232
310.684,-0.004027305,0.995688522,-0.139079972,-0.786099526,1.71477495,-2.45403608
310.734,-0.06657023,1.715801668,-0.200837528,-1.433710523,1.554834316,-2.289459064
310.784,-0.225689168,2.404808599,-0.000155513,-2.136574179,1.376363443,-2.111558198
310.834,-0.017725682,2.71148459,-0.091556096,-2.395219861,1.04122304,-1.812834582
310.884,0.184108105,0.561979573,-0.590465368,-0.465936451,1.120959832,-1.879819692
