timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1289.206,6.264273842,-5.978478323,-0.860356762,-0.001671124,-0.000673423,0.940673598,-0.339308026,-0.303114314,-0.321082706,0.329775187,0.002300517,-0.000122387,0.310645379
1289.256,6.249346898,-5.994581235,-0.843881284,-0.001689136,-0.000754534,0.937860875,-0.347006565,-0.294277353,-0.322532712,0.329341586,0.003153184,-4.00E-05,0.344847952
1289.306,6.234867403,-6.010701136,-0.827421025,-0.001714759,-0.000846815,0.934659905,-0.355537908,-0.285231665,-0.322121496,0.329060589,0.003455212,-0.000248539,0.382733959
1289.356,6.220845177,-6.026782124,-0.810968471,-0.001749483,-0.00092968,0.931037527,-0.364918071,-0.275995249,-0.32112097,0.329174896,0.002550393,-0.001206826,0.419876708
1289.406,6.207268987,-6.042876716,-0.794524652,-0.001777142,-0.000995328,0.927023327,-0.374998136,-0.267706743,-0.323585074,0.328167748,0.002319396,0.00024889,0.443980136
1289.456,6.194055143,-6.059200391,-0.778176296,-0.001757375,-0.001079918,0.922737961,-0.385422367,-0.261459293,-0.329289977,0.325821009,0.002192246,0.002114727,0.456114625
1289.506,6.181148142,-6.075722765,-0.761959005,-0.001706488,-0.001216828,0.918403591,-0.395639295,-0.254596318,-0.330038676,0.322831683,0.005517492,0.004153658,0.421424525
1289.556,6.168637579,-6.092173982,-0.745903629,-0.001671542,-0.001381946,0.914527988,-0.404516817,-0.245961604,-0.328731058,0.319562952,0.003790629,0.001711638,0.355808832
1289.606,6.156573002,-6.108606002,-0.730016703,-0.001653067,-0.001510295,0.911170544,-0.412023331,-0.237174794,-0.328305567,0.315902734,0.004861074,0.003105055,0.309539833
1289.656,6.144927326,-6.125011614,-0.714319519,-0.001615712,-0.001664042,0.908081279,-0.418787548,-0.229005155,-0.328125545,0.312268725,0.004292825,0.00313563,0.289791075
1289.706,6.133634156,-6.141448104,-0.698770365,-0.001567964,-0.00178813,0.905073074,-0.425249428,-0.223867562,-0.329629515,0.310132094,0.002616854,0.00331153,0.281324976
1289.756,6.122493078,-6.158015806,-0.683278099,-0.001502557,-0.0018597,0.9020815,-0.431559093,-0.222077471,-0.333323196,0.309838484,2.28E-05,0.002427129,0.278554981
1289.806,6.111422865,-6.174798842,-0.667791798,-0.001422498,-0.00190404,0.899021371,-0.437898305,-0.220657675,-0.337707102,0.30934424,0.000521682,0.003788519,0.286474848
1289.856,6.100451338,-6.191795766,-0.652354961,-0.001330803,-0.001966335,0.895766567,-0.444518413,-0.218083217,-0.341943296,0.308219335,0.000385295,0.003348176,0.304449047
1289.906,6.089644706,-6.209007859,-0.636968577,-0.001255309,-0.002007827,0.892224272,-0.451586361,-0.214089737,-0.346555884,0.307300085,-0.000301785,0.00207181,0.327410583
1289.956,6.07906752,-6.22647035,-0.62161815,-0.00119897,-0.002019008,0.888354543,-0.459152145,-0.209113723,-0.351806936,0.306858276,-0.001069477,0.000782499,0.3514228
1290.006,6.068703466,-6.244224452,-0.606275265,-0.001142454,-0.002014282,0.884230225,-0.467045551,-0.206039372,-0.358487478,0.306898314,-0.001557925,0.001358289,0.35519614
1290.056,6.058448156,-6.262380977,-0.590915457,-0.001074308,-0.001981782,0.88013937,-0.474710025,-0.204302881,-0.367882981,0.307645661,-0.003413452,0.00039352,0.338992855
